gig_title,gig_url,rating_raw,seller_level_raw,price_raw,rating,review_count,price_pkr,seller_level,title_clean,title_word_count,seller_username,listing_position,log_price_pkr,log_review_count,cluster,niche_name,predicted_review
"I will automate your excel with vba, macros, and formulas",https://www.fiverr.com/computerbeard/automate-your-excel-with-vba-macros-and-formulas?context_referrer=subcategory_listing&source=category_tree&ref_ctx_id=52098a4e57d9cc0464e26e1582b37da6&pckg_id=1&pos=47&context_type=rating&funnel=52098a4e57d9cc0464e26e1582b37da6&imp_id=9edeb60e-0474-4a5a-88a6-0ee3e3adac5d,5.0(22),Level 2 Seller,"PKR 2,176",5.0,22.0,2176,Level 2 Seller,i will automate your excel with vba macros and formulas,10,computerbeard,47,7.685703061234547,3.1354942159291497,10,excel / vba / macros,77.09654560033597
I will do web scraping and data extraction from any website,https://www.fiverr.com/jamesdarwin/do-python-web-scraping-with-selenium?context_referrer=subcategory_listing&source=category_tree&ref_ctx_id=52098a4e57d9cc0464e26e1582b37da6&pckg_id=1&pos=48&context_type=rating&funnel=52098a4e57d9cc0464e26e1582b37da6&imp_id=26bb6d4b-b5a5-4db9-a813-c2b8007c9e2d,5.0(54),Level 2 Seller,"PKR 6,526",5.0,54.0,6526,Level 2 Seller,i will do web scraping and data extraction from any website,11,jamesdarwin,48,8.783702698635217,4.007333185232471,3,scraping / web / web scraping,87.99824660503648
I will scrape websites and build scrapers for data mining using python,https://www.fiverr.com/rohandesai27/scrape-websites-and-build-scrapers-for-data-mining-using-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=1&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=056a781b-8388-43da-9153-6fe285345f67,5.0(107),Level 2 Seller,"PKR 2,176",5.0,107.0,2176,Level 2 Seller,i will scrape websites and build scrapers for data mining using python,12,rohandesai27,1,7.685703061234547,4.68213122712422,4,python / analysis / using,48.35331978274398
I will web scrape or mine data from a webpage or website,https://www.fiverr.com/uumarkhalid31/scrape-or-crawl-data-from-a-web-page-scrape-or-crawl-data-from-website?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=2&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=0e3e218d-e7c0-4022-9b80-69be608b71a4,5.0(1k+),Level 2 Seller,"PKR 2,176",5.0,1000.0,2176,Level 2 Seller,i will web scrape or mine data from a webpage or website,12,uumarkhalid31,2,7.685703061234547,6.90875477931522,1,data / help / provide,30.231364987973024
"I will be expert in excel, microsoft excel, google sheets, vba, formula, charts etc",https://www.fiverr.com/rabbiya_mbashir/assist-you-with-your-ms-excel-work?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=3&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=5716bb15-e8e6-4eea-a8cd-7bf7f7b40b10,5.0(1k+),Level 2 Seller,"PKR 6,526",5.0,1000.0,6526,Level 2 Seller,i will be expert in excel microsoft excel google sheets vba formula charts etc,14,rabbiya_mbashir,3,8.783702698635217,6.90875477931522,0,google / sheets / google sheets,322.70961593459384
I will create you a beautiful custom excel spreadsheet or google sheet,https://www.fiverr.com/stephenwalder/create-a-custom-microsoft-excel-spreadsheet-that-solves-your-problem?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=4&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=28c62009-12c5-4985-a036-d21e03b2b707,5.0(55),Level 2 Seller,"PKR 2,176",5.0,55.0,2176,Level 2 Seller,i will create you a beautiful custom excel spreadsheet or google sheet,12,stephenwalder,4,7.685703061234547,4.02535169073515,10,excel / vba / macros,156.17134038874022
"I will provide service in excel, macros, vba, formulas, and report",https://www.fiverr.com/deejayarchii/be-your-excel-guru?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=5&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=0a1fc598-e1c4-4f2f-bdbd-17d66cc0b061,5.0(1k+),Top Rated Seller,"PKR 21,752",5.0,1000.0,21752,Top Rated Seller,i will provide service in excel macros vba formulas and report,11,deejayarchii,5,9.987506958039702,6.90875477931522,10,excel / vba / macros,455.72958061592385
"I will automate microsoft excel, vba macros formulas, ms excel data dashboard services",https://www.fiverr.com/teamskills/we-will-automate-your-excel-work?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=6&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=c5de80a3-e530-4ea1-9967-bbf693a1a022,5.0(589),Top Rated Seller,"PKR 8,701",5.0,589.0,8701,Top Rated Seller,i will automate microsoft excel vba macros formulas ms excel data dashboard services,13,teamskills,6,9.071308163280625,6.380122536899765,10,excel / vba / macros,352.34153704797586
"I will do web scraping using python beautifulsoup, selenium, scrapy",https://www.fiverr.com/usama_1362/do-web-scraping-using-python-scrapy-bs4-and-selenium?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=7&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=fada5f5c-d789-432d-96e5-ce7ffcb59db2,5.0(65),Level 2 Seller,"PKR 6,526",5.0,65.0,6526,Level 2 Seller,i will do web scraping using python beautifulsoup selenium scrapy,10,usama_1362,7,8.783702698635217,4.189654742026425,3,scraping / web / web scraping,78.0555277784247
I will do anything with excel and macros vba as fast as possible,https://www.fiverr.com/hichambenali/do-anything-on-excel-and-word-templates-macros-vba-formatting?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=8&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=6ce1d196-10c8-48f1-b2cf-706b73488008,5.0(371),Level 2 Seller,"PKR 2,176",5.0,371.0,2176,Level 2 Seller,i will do anything with excel and macros vba as fast as possible,13,hichambenali,8,7.685703061234547,5.918893854273146,10,excel / vba / macros,368.5601768279941
"I will be your google sheets formula, script, and automation expert",https://www.fiverr.com/deejayarchii/provide-excellent-service-in-google-sheets?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=9&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=79946735-dc5b-4003-a4e8-bd3a2522a98a,5.0(177),Top Rated Seller,"PKR 21,752",5.0,177.0,21752,Top Rated Seller,i will be your google sheets formula script and automation expert,11,deejayarchii,9,9.987506958039702,5.181783550292085,0,google / sheets / google sheets,89.45862446608858
I will be the problem solving excel expert for microsoft excel assignment and project,https://www.fiverr.com/alpha_tech01/be-your-best-microsoft-excel-expert-for-excel-assignment-quiz-project-and-exam?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=10&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=d9c7321a-4984-43aa-943e-9a56af524ce1,5.0(161),Level 2 Seller,"PKR 2,176",5.0,161.0,2176,Level 2 Seller,i will be the problem solving excel expert for microsoft excel assignment and project,14,alpha_tech01,10,7.685703061234547,5.087596335232384,10,excel / vba / macros,123.28374968454395
"I will automate google sheet and excel formulas, macros, vba, apps script, api",https://www.fiverr.com/eng_samerhany/automate-any-google-sheet-task-using-formulas-macros-apps-script?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=11&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=28de3aeb-15bb-43e7-bf92-9f218fb888d3,5.0(333),Top Rated Seller,"PKR 21,752",5.0,333.0,21752,Top Rated Seller,i will automate google sheet and excel formulas macros vba apps script api,13,eng_samerhany,11,9.987506958039702,5.811140992976701,0,google / sheets / google sheets,353.35602832610476
I will scrape data using selenium,https://www.fiverr.com/udaysuri/scrape-data-using-selenium?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=12&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=868817cd-5160-4e97-ac6d-0355409add1e,5.0(11),,"PKR 6,526",5.0,11.0,6526,Unknown,i will scrape data using selenium,6,udaysuri,12,8.783702698635217,2.4849066497880004,1,data / help / provide,4.323851501830691
"I will do web scraping, data mining and web crawling using python from any website",https://www.fiverr.com/ariful076/do-web-scraping-data-mining-and-web-crawling-using-python-from-any-website?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=13&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=00db6965-703e-4c86-937a-f713d5be82f9,5.0(140),Level 2 Seller,"PKR 4,351",5.0,140.0,4351,Level 2 Seller,i will do web scraping data mining and web crawling using python from any website,15,ariful076,13,8.378390788535778,4.948759890378168,3,scraping / web / web scraping,263.6391009414369
"I will do web scraping, data scraping and data extraction",https://www.fiverr.com/adeeltallat/do-web-scraping-data-mining-data-scraping?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=14&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=c9d0a024-07b7-4984-a241-1ab3e092cade,5.0(1k+),Level 2 Seller,"PKR 4,351",5.0,1000.0,4351,Level 2 Seller,i will do web scraping data scraping and data extraction,10,adeeltallat,14,8.378390788535778,6.90875477931522,3,scraping / web / web scraping,143.5820273128702
"I will do excel vba, macros, automation, ms excel and formulas",https://www.fiverr.com/content__lab/do-excel-vba-macros-automation-ms-excel-and-formulas?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=15&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&seller_online=true&imp_id=74f16bad-eca1-4c54-9e77-c2988ffeea43,4.9(122),Level 2 Seller,"PKR 4,351",4.9,122.0,4351,Level 2 Seller,i will do excel vba macros automation ms excel and formulas,11,content__lab,15,8.378390788535778,4.812184355372417,10,excel / vba / macros,117.348694350362
I will create and fix any excel formula and macros,https://www.fiverr.com/ma_mohin/create-excel-formula-or-macro-and-fix-error?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=16&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=824f8157-88ad-45f0-be5c-b4a278d2b1e5,5.0(1k+),Level 2 Seller,"PKR 2,176",5.0,1000.0,2176,Level 2 Seller,i will create and fix any excel formula and macros,10,ma_mohin,16,7.685703061234547,6.90875477931522,10,excel / vba / macros,161.19857919662311
"I will do web scraping, data mining, data scraping, automation",https://www.fiverr.com/spiderweb7/do-web-scraping-data-mining-web-research-data-scraping-data-entry-in-24-hour?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=17&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=d5c1054a-918a-4907-b5a8-25b1ecdc1c60,5.0(120),Level 2 Seller,"PKR 4,351",5.0,120.0,4351,Level 2 Seller,i will do web scraping data mining data scraping automation,10,spiderweb7,17,8.378390788535778,4.795790545596741,3,scraping / web / web scraping,74.5529583553174
"I will automate your excel, csv, xml, json data tasks using python",https://www.fiverr.com/taskautomations/automate-your-excel-csv-xml-json-data-tasks-using-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=18&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=6533bc63-a9ac-40c1-89ae-438bc3d8a44e,4.9(50),Level 2 Seller,"PKR 1,088",4.9,50.0,1088,Level 2 Seller,i will automate your excel csv xml json data tasks using python,12,taskautomations,18,6.9930151229329605,3.9318256327243257,4,python / analysis / using,46.529272292842286
"I will do perfect web scrapping,data from any website in any format",https://www.fiverr.com/rajnesh_bajaj/do-web-scrapping-for-6k-records-of-any-website?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=19&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=c4c9d317-8966-4d70-ad02-928a6e6d3016,5.0(344),Level 2 Seller,"PKR 1,088",5.0,344.0,1088,Level 2 Seller,i will do perfect web scrapping data from any website in any format,13,rajnesh_bajaj,19,6.9930151229329605,5.84354441703136,1,data / help / provide,83.1181850047077
"I will do web scraping, data mining, and data extraction",https://www.fiverr.com/nithinsingh97/do-web-scraping-data-mining-and-data-extraction-from-any-website?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=20&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=95dd89a4-93b4-448b-88c5-da77b2ca842a,4.9(424),Level 2 Seller,"PKR 2,176",4.9,424.0,2176,Level 2 Seller,i will do web scraping data mining and data extraction,10,nithinsingh97,20,7.685703061234547,6.052089168924417,3,scraping / web / web scraping,147.77284342421015
I will do ms excel macro excel vba microsoft function formula automation,https://www.fiverr.com/kamran_expert1/do-microsoft-excel-macro-excel-vba-ms-excel-function-formula-automation?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=21&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&seller_online=true&imp_id=047d6645-516c-4ca2-ba5d-3501f4cb3ccb,5.0(69),Level 2 Seller,"PKR 2,176",5.0,69.0,2176,Level 2 Seller,i will do ms excel macro excel vba microsoft function formula automation,12,kamran_expert1,21,7.685703061234547,4.248495242049359,10,excel / vba / macros,109.06176615324821
I will simplify and streamline google sheets with apps script,https://www.fiverr.com/zackreynolds/add-scripting-to-your-google-spreadsheet-to-save-or-email-a-tab-as-pdf?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=22&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=1f49b573-d923-46c0-a7e4-4f6b85b187cc,5.0(53),Top Rated Seller,"PKR 16,314",5.0,53.0,16314,Top Rated Seller,i will simplify and streamline google sheets with apps script,10,zackreynolds,22,9.69984020902742,3.9889840465642745,0,google / sheets / google sheets,75.04445083890757
I will build intuitive google sheets spreadsheet or fix your sheet,https://www.fiverr.com/zackreynolds/create-automatically-calculating-excel-or-google-spreadsheet?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=23&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=efe09c8a-6977-4da0-aeb4-ffc890bc355c,5.0(352),Top Rated Seller,"PKR 16,314",5.0,352.0,16314,Top Rated Seller,i will build intuitive google sheets spreadsheet or fix your sheet,11,zackreynolds,23,9.69984020902742,5.8664680569332965,0,google / sheets / google sheets,204.25215058541144
I will do microsoft excel macro excel vba excel formula spreadsheet,https://www.fiverr.com/kamran_expert1/do-microsoft-excel-macro-excel-vba-excel-formula-spreadsheet?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=24&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&seller_online=true&imp_id=47f6a787-6464-49bf-ad34-0a0a75a23df4,5.0(186),Level 2 Seller,"PKR 2,176",5.0,186.0,2176,Level 2 Seller,i will do microsoft excel macro excel vba excel formula spreadsheet,11,kamran_expert1,24,7.685703061234547,5.231108616854587,10,excel / vba / macros,200.9835705603631
I will linkedin company and person all information scraping,https://www.fiverr.com/bloodfreelancer/linkedin-company-and-person-all-information-scraping?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=25&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&seller_online=true&imp_id=d31000f7-f0ac-4cd6-b07c-28884af59b6f,5.0(94),Level 2 Seller,"PKR 1,088",5.0,94.0,1088,Level 2 Seller,i will linkedin company and person all information scraping,9,bloodfreelancer,25,6.9930151229329605,4.553876891600541,1,data / help / provide,41.51071594614455
I will do anything you need in excel spreadsheet,https://www.fiverr.com/engineeringpro/do-anything-you-want-in-excel?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=26&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=a0d9e135-18f4-4019-8f58-06e8fc07e468,5.0(846),Level 2 Seller,"PKR 3,263",5.0,846.0,3263,Level 2 Seller,i will do anything you need in excel spreadsheet,9,engineeringpro,26,8.090708716083997,6.741700694652055,10,excel / vba / macros,215.25158061582496
"I will do data mining, web scraping, data extraction, web crawling and data collection",https://www.fiverr.com/glad2serviceu/be-really-thankful-if-you-give-me-a-tip?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=807ec71bbcd818ad27071a86bc040b7c&pckg_id=1&pos=27&context_type=rating&funnel=807ec71bbcd818ad27071a86bc040b7c&imp_id=974861bb-aaae-45ec-a80b-459a9ffd62e9,5.0(1k+),Top Rated Seller,"PKR 6,526",5.0,1000.0,6526,Top Rated Seller,i will do data mining web scraping data extraction web crawling and data collection,14,glad2serviceu,27,8.783702698635217,6.90875477931522,3,scraping / web / web scraping,586.3503738149342
